CourseID,ProviderID,CourseName,Accreditation,AccrediationDate,AccreditationStatusDate,AccreditationStatus,Years,LOTE
CRS1400522,PRV12142,Bachelor of Business,Active,27/11/2024,27/11/2031,Accredited,7 years - maximum allowable period,No
CRS1400523,PRV12142,Associate Degree of Business,Active,27/11/2024,27/11/2031,Accredited,7 years - maximum allowable period,No
CRS1400524,PRV12025,Bachelor of Business Management (Accounting) ,Inactive,20/12/2017,20/12/2024,Expired,Not Applicable,No
CRS1400525,PRV12025,Bachelor of Business Management (Fashion and Global Brand Management),Inactive,21/12/2017,20/12/2024,Expired,Not Applicable,No
CRS1400526,PRV12025,Diploma of Business Management (Fashion Management),Inactive,21/12/2017,20/12/2024,Expired,Not Applicable,No
CRS1400527,PRV14066,Bachelor of Human and Community Services (formerly Bachelor of Health and Community Services),Active,30/11/2017,30/11/2022,Pending Renewal,3 years and extended for a further 2 years,No
CRS1400528,PRV14266,Graduate Certificate in Higher Education Academic Practice,Active,25/01/2024,25/01/2031,Accredited,7 years - maximum allowable period,No
CRS1400530,PRV12203,Diploma of Information Technology,Inactive,6/02/2018,31/01/2025,Provider Registration not renewed,Not Applicable,No
CRS1400531,PRV12044,Diploma of Business,Inactive,24/01/2018,24/01/2025,Provider Registration not renewed,Not Applicable,No
CRS1400532,PRV12044,Diploma of Engineering,Inactive,24/01/2018,24/01/2025,Provider Registration not renewed,Not Applicable,No
CRS1400533,PRV12044,Diploma of Health Sciences,Inactive,24/01/2018,24/01/2025,Provider Registration not renewed,Not Applicable,No
CRS1400534,PRV12049,Bachelor of Creative Practice,Active,2/12/2024,2/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400535,PRV12049,Diploma of Creative Practice,Active,2/12/2024,2/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400536,PRV12112,Bachelor of Business (Leadership and Management),Active,22/11/2017,22/11/2024,Pending Renewal,4 years and extended for a further 3 years,No
CRS1400537,PRV14278,Diploma in Information and Communications Technology,Active,13/12/2017,31/12/2025,Accredited,5 years and extended for a further 37 months,No
CRS1400538,PRV14007,Master of Information Technology and Systems,Active,18/03/2024,31/12/2025,Accredited,1 years and 10 months,No
CRS1400539,PRV14007,Graduate Certificate Information Management and Systems,Active,18/03/2024,31/12/2025,Accredited,1 years and 10 months,No
CRS1400540,PRV14007,Graduate Diploma Information Technology and Systems,Active,18/03/2024,31/12/2025,Accredited,1 years and 10 months,No
CRS1400541,PRV12049,Bachelor of Aged Services,Inactive,19/02/2018,19/02/2025,Cancelled at Provider Request,Not Applicable,No
CRS1400542,PRV12064,Bachelor of Management and Entrepreneurship,Active,26/03/2018,26/03/2025,Pending Renewal,7 years - maximum allowable period,No
CRS1400543,PRV12064,Associate Degree of Management and Entrepreneurship,Inactive,26/03/2018,18/05/2021,Cancelled at Provider Request,Not Applicable,No
CRS1400544,PRV12025,Diploma of Business Management,Inactive,30/01/2018,30/01/2025,Expired,Not Applicable,No
CRS1400545,PRV12025,Diploma of Sports Management (High Performance),Active,13/12/2024,13/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400546,PRV12025,Graduate Certificate in Event Management,Active,13/12/2024,13/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400547,PRV12025,Master of Event Management,Active,13/12/2024,13/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400548,PRV12035,Graduate Certificate in Humanistic Buddhism,Active,12/04/2018,12/04/2025,Pending Renewal,7 years - maximum allowable period,No
CRS1400549,PRV12074,Master of Teaching (Primary),Active,24/04/2018,31/12/2026,Accredited,7 years - maximum allowable period and extended for a further 21 months,No
CRS1400550,PRV12074,Master of Teaching (Secondary),Active,24/04/2018,31/12/2026,Accredited,7 years - maximum allowable period and extended for a further 21 months,No
CRS1400551,PRV12074,Graduate Diploma in Teaching Studies,Active,24/04/2018,31/12/2026,Accredited,7 years - maximum allowable period and extended for a further 21 months,No
CRS1400552,PRV12099,Graduate Certificate in International Hotel Management,Active,25/06/2025,24/06/2032,Accredited,7 years - maximum allowable period,No
CRS1400553,PRV12099,Graduate Diploma in International Hotel Management,Active,25/06/2025,24/06/2032,Accredited,7 years - maximum allowable period,
CRS1400554,PRV12099,Master of International Hotel Management (formerly Master of International Hotel Management (SHA)),Active,25/06/2025,24/06/2032,Accredited,7 years - maximum allowable period,No
CRS1400555,PRV12012,Bachelor of Information Technology,Active,22/05/2024,22/05/2031,Accredited,7 years - maximum allowable period,No
CRS1400556,PRV12137,Diploma of Communication,Active,11/06/2025,11/06/2032,Accredited,7 years - maximum allowable period,No
CRS1400557,PRV12137,Diploma of Construction Management,Active,11/06/2025,11/06/2032,Accredited,7 years - maximum allowable period,No
CRS1400558,PRV12137,Diploma of Design,Active,11/06/2025,11/06/2032,Accredited,7 years - maximum allowable period,No
CRS1400559,PRV12137,"Diploma of Film, Television and Animation",Active,11/06/2025,11/06/2032,Accredited,7 years - maximum allowable period,No
CRS1400560,PRV12137,Diploma of Information Technology,Active,11/06/2025,11/06/2032,Accredited,7 years - maximum allowable period,No
CRS1400561,PRV12157,Graduate Certificate in Business Administration,Inactive,22/06/2018,22/06/2025,Expired,Not Applicable,No
CRS1400562,PRV12050,Master of Arts and Entertainment Management,Active,26/06/2018,24/09/2025,Pending Renewal,7 years - maximum allowable period and extended for a further 3 months,No
CRS1400563,PRV12050,Graduate Certificate in Arts and Entertainment Management,Inactive,26/06/2018,24/09/2025,Expired,Not Applicable,No
CRS1400564,PRV12050,Graduate Diploma of Arts and Entertainment Management,Inactive,26/06/2018,24/09/2025,Expired,Not Applicable,No
CRS1400565,PRV12084,Diploma of Music in Jazz Performance,Inactive,26/06/2018,3/07/2025,Expired,Not Applicable,No
CRS1400566,PRV12187,Bachelor of Arts (Interior Design),Active,4/05/2018,30/09/2026,Accredited,4 years and extended for a further 53 months,No
CRS1400567,PRV12187,Diploma of Arts (Interior Design),Active,4/05/2018,30/09/2026,Accredited,4 years and extended for a further 53 months,No
CRS1400568,PRV14001,Graduate Certificate in Nursing (Re-Entry),Active,27/06/2018,27/09/2026,Accredited,7 years - maximum allowable period and extended for a further 15 months,No
CRS1400569,PRV12030,Bachelor of Financial Planning,Active,29/05/2018,29/05/2025,Pending Renewal,7 years - maximum allowable period,No
CRS1400570,PRV14008,Graduate Diploma of Engineering (Civil: Structural),Inactive,25/07/2018,25/07/2025,Expired,Not Applicable,No
CRS1400571,PRV14008,Master of Engineering (Civil: Structural),Inactive,25/07/2018,25/07/2025,Expired,Not Applicable,No
CRS1400572,PRV14008,Graduate Diploma of Engineering (Civil: Railway Infrastructure),Inactive,25/07/2018,25/07/2025,Expired,Not Applicable,No
CRS1400573,PRV14008,Master of Engineering (Civil: Railway Infrastructure),Inactive,25/07/2018,25/07/2025,Expired,Not Applicable,No
CRS1400574,PRV14008,Graduate Diploma of Engineering (Chemical and Process),Inactive,25/07/2018,25/07/2025,Expired,Not Applicable,No
CRS1400575,PRV14008,Master of Engineering (Chemical and Process),Inactive,25/07/2018,25/07/2025,Expired,Not Applicable,No
CRS1400576,PRV14078,Bachelor of Accounting,Active,17/07/2018,13/01/2025,Pending Renewal,4 years and 6 months and extended for a further 2 years,No
CRS1400577,PRV14078,Bachelor of Agribusiness,Active,17/07/2018,13/01/2025,Pending Renewal,4 years and 6 months and extended for a further 2 years,No
CRS1400578,PRV14002,Graduate Certificate in Entrepreneurship,Inactive,27/06/2018,25/08/2023,Cancelled at Provider Request,Not Applicable,No
CRS1400579,PRV14002,Graduate Diploma of Entrepreneurship,Inactive,27/06/2018,25/08/2023,Cancelled at Provider Request,Not Applicable,No
CRS1400580,PRV14301,Bachelor of Accounting,Active,21/08/2018,30/08/2024,Pending Renewal,4 years and 1 months and extended for a further 2 years,No
CRS1400581,PRV14301,Bachelor of Entrepreneurship and Innovation,Active,21/08/2018,30/08/2024,Pending Renewal,4 years and 1 months and extended for a further 2 years,No
CRS1400582,PRV12187,Bachelor of Animation and VFX,Active,14/09/2018,30/09/2026,Accredited,7 years - maximum allowable period and 1 months and extended for a further 13 months,No
CRS1400583,PRV12187,Diploma of Animation and VFX,Active,14/09/2018,30/09/2026,Accredited,7 years - maximum allowable period and 1 months and extended for a further 13 months,No
CRS1400584,PRV12038,Diploma of Medical Engineering,Inactive,24/09/2018,9/06/2021,Provider Registration Withdrawn,Not Applicable,No
CRS1400585,PRV12146,Diploma of Practical Accounting,Active,8/10/2018,3/10/2025,Accredited,7 years - maximum allowable period,No
CRS1400586,PRV12083,Bachelor of Human Services,Inactive,12/10/2018,12/10/2025,Cancelled at Provider Request,Not Applicable,No
CRS1400587,PRV14002,"Diploma of Tourism, Hospitality and Events Management",Active,12/10/2018,12/10/2025,Pending Renewal,7 years - maximum allowable period,No
CRS1400588,PRV14002,"Bachelor of Tourism, Hospitality and Events Management",Active,12/10/2018,12/10/2025,Pending Renewal,7 years - maximum allowable period,No
CRS1400589,PRV12031,Diploma of Digital and Social Media Marketing,Active,11/10/2018,11/10/2025,Accredited,7 years - maximum allowable period,No
CRS1400590,PRV12149,Bachelor of Applied Social Science,Active,12/10/2018,12/10/2025,Accredited,7 years - maximum allowable period,No
CRS1400591,PRV14046,Bachelor of Screen and Stage (Acting),Active,11/12/2024,11/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400592,PRV14046,Bachelor of Screen and Stage (Song and Dance),Active,11/12/2024,11/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400593,PRV14046,Bachelor of Screen and Stage (Screen Production),Active,11/12/2024,11/12/2031,Accredited,7 years - maximum allowable period,No
CRS1400594,PRV12042,Diploma of Augmented and Virtual Reality,Active,20/11/2018,20/11/2025,Accredited,7 years - maximum allowable period,No
CRS1400595,PRV12187,Diploma of Music Performance (formerly Diploma of Arts (Music)),Active,12/04/2023,12/04/2030,Accredited,7 years - maximum allowable period,No
CRS1400596,PRV12187,Diploma of Applied Business (Entertainment Management),Active,12/04/2023,12/04/2030,Accredited,7 years - maximum allowable period,No
CRS1400597,PRV12052,Diploma of Performance Making,Inactive,12/12/2018,12/12/2025,Cancelled at Provider Request,Not Applicable,No
CRS1400598,PRV12146,Diploma of Business,Active,15/01/2019,15/01/2026,Accredited,7 years - maximum allowable period,No
CRS1400599,PRV12187,Diploma of Audio Production (formerly Diploma of Arts (Audio Production)),Active,12/04/2023,12/04/2030,Accredited,7 years - maximum allowable period,No
CRS1400600,PRV14283,Bachelor of Chiropractic,Active,25/01/2019,31/01/2024,Pending Renewal,5 years and 1 months,No
CRS1400602,PRV12047,Graduate Diploma of Arts,Active,1/02/2019,1/02/2026,Accredited,7 years - maximum allowable period,No
CRS1400603,PRV12047,Graduate Certificate of Arts,Active,1/02/2019,1/02/2026,Accredited,7 years - maximum allowable period,No
CRS1400604,PRV12047,Master of Arts (Theology),Active,1/02/2019,1/02/2026,Accredited,7 years - maximum allowable period,No
CRS1400605,PRV12047,Master of Leadership Practice,Active,1/02/2019,1/02/2026,Accredited,7 years - maximum allowable period,No
CRS1400607,PRV14326,Bachelor of Business,Active,6/02/2019,6/02/2024,Pending Renewal,5 years,No
CRS1400608,PRV12166,Diploma of Performing Arts (Music),Active,18/02/2019,18/02/2026,Accredited,7 years - maximum allowable period,No
CRS1400609,PRV14003,Graduate Diploma of Psychological Science,Active,1/03/2019,1/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400610,PRV14297,Bachelor of Business (Accounting),Active,6/03/2019,6/03/2024,Pending Renewal,5 years,No
CRS1400611,PRV14001,Graduate Certificate In Palliative Care ,Active,22/03/2019,22/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400612,PRV12187,Bachelor of Performing Arts (Comedy) (formerly Bachelor of Dramatic Arts (Comedy)),Active,28/03/2019,30/09/2026,Accredited,7 years - maximum allowable period and extended for a further 7 months,No
CRS1400613,PRV12187,Diploma of Performing Arts (Comedy) (formerly Diploma of Dramatic Arts (Comedy)),Active,28/03/2019,30/09/2026,Accredited,7 years - maximum allowable period and extended for a further 7 months,No
CRS1400614,PRV12139,Diploma of Information Technology,Active,27/03/2019,27/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400615,PRV12027,Diploma of Engineering,Active,22/03/2019,22/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400616,PRV12094,Master of Business Analytics (Extension),Active,29/03/2019,29/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400617,PRV12094,Master of Business Analytics,Active,29/03/2019,29/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400618,PRV12094,Graduate Diploma of Business Analytics,Active,29/03/2019,29/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400619,PRV12094,Graduate Certificate in Business Analytics,Active,29/03/2019,29/03/2026,Accredited,7 years - maximum allowable period,No
CRS1400620,PRV12035,Graduate Certificate in Mental Health,Active,16/04/2019,16/04/2026,Accredited,7 years - maximum allowable period,No
CRS1400621,PRV12035,Graduate Diploma in Mental Health,Active,16/04/2019,16/04/2026,Accredited,7 years - maximum allowable period,No
CRS1400622,PRV12035,Master of Mental Health,Active,16/04/2019,16/04/2026,Accredited,7 years - maximum allowable period,No
CRS1400623,PRV14050,Bachelor of Business,Active,7/02/2025,7/02/2032,Accredited,7 years - maximum allowable period,No
CRS1400624,PRV12031,Diploma of User Experience Design,Inactive,15/04/2019,2/06/2023,Expired,Not Applicable,No
CRS1400625,PRV14102,Graduate Diploma of Psychological Studies,Active,24/04/2019,24/04/2026,Accredited,7 years - maximum allowable period,No
CRS1400626,PRV14001,Graduate Certificate in Cosmetic Nursing,Active,29/04/2019,29/04/2026,Accredited,7 years - maximum allowable period,No
CRS1400627,PRV14001,Graduate Certificate in Dermatology Nursing,Active,29/04/2019,29/04/2026,Accredited,7 years - maximum allowable period,No
CRS1400628,PRV12049,Graduate Diploma of Financial Planning,Active,28/05/2019,28/02/2027,Accredited,7 years - maximum allowable period and extended for a further 10 months,No
CRS1400629,PRV12049,Graduate Certificate in Financial Planning (Professional Practice),Active,28/05/2019,28/02/2027,Accredited,7 years - maximum allowable period and extended for a further 10 months,No
CRS1400630,PRV14258,Bachelor of Business,Active,22/05/2019,22/05/2024,Pending Renewal,5 years,No
CRS1400631,PRV12041,Master of Artificial Intelligence in Business,Active,26/06/2019,26/06/2026,Accredited,7 years - maximum allowable period,No
CRS1400632,PRV12128,Master of Information Systems,Active,23/02/2024,23/02/2031,Accredited,7 years - maximum allowable period,No
CRS1400633,PRV12128,Graduate Diploma of Information Systems,Active,23/02/2024,23/02/2031,Accredited,7 years - maximum allowable period,No
CRS1400634,PRV12128,Graduate Certificate in Information Systems,Active,23/02/2024,23/02/2031,Accredited,7 years - maximum allowable period,No
CRS1400635,PRV14078,Diploma of Commerce,Active,26/06/2019,13/01/2025,Pending Renewal,3 years and 7 months and extended for a further 2 years,No
CRS1400636,PRV14078,Diploma of Business,Active,26/06/2019,13/01/2025,Pending Renewal,3 years and 7 months and extended for a further 2 years,No
CRS1400637,PRV12103,Bachelor of Music,Active,28/06/2019,28/06/2026,Accredited,7 years - maximum allowable period,No
